message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible product. I think you'll really love it! I'm willing to let it go for $12000. What do you think?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $9000. Can you consider that?",9000.0,Bob,2,,
,,Alice,2,RejectOffer,10500.0
"I appreciate your interest in the product, Bob! I can see you're a savvy negotiator. I'm willing to meet you in the middle, but I need to make a profit. How about we settle on $10500?",10500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still a bit hesitant about the price. Would you be willing to go down to $9800? I'm really interested in the product, but I need to stay within my budget.",9800.0,Bob,4,,
,,Alice,4,RejectOffer,10000.0
"I appreciate your persistence, Bob! I can see you're really interested in the product. I'm willing to make a slight concession, but I still need to make a profit. How about we meet at $10000?",10000.0,Alice,5,,
,,Bob,5,AcceptOffer,
