message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible opportunity to purchase a unique and valuable product. I believe it's worth a lot to you, and I'm willing to start with a price of $1200000. This is a one-time offer, and I'm confident you won't find a deal like this elsewhere. What do you think?",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, your offer is a good starting point, but I'm looking to spend a bit less. Given the product's value and my budget, I'm willing to offer $900000. Let's see if we can find some common ground.",900000.0,Bob,2,,
,,Alice,2,RejectOffer,1100000.0
"Thanks for your offer, Bob. I appreciate your willingness to negotiate. After considering your proposal, I'm willing to meet you in the middle at $1050000. This is a fair price that takes into account the product's value and your budget. What do you think?",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your flexibility. While I'm closer to your offer, $1000000 feels like a fair compromise for both of us.  Let's see if we can seal the deal at this price.",1000000.0,Bob,4,,
,,Alice,4,RejectOffer,1150000.0
"I appreciate your persistence, Bob. However, I'm still a bit hesitant to go below my initial offer. I'm willing to meet you at $1100000, which is a compromise that I think is fair considering the product's value. What do you think?",1100000.0,Alice,5,,
,,Bob,5,AcceptOffer,
