product_price,player,round,decision
2000000.0,Alice,1,
,Bob,1,RejectOffer
1500000.0,Bob,2,
,Alice,2,RejectOffer
1800000.0,Alice,3,
,Bob,3,RejectOffer
1600000.0,Bob,4,
,Alice,4,RejectOffer
1700000.0,Alice,5,
,Bob,5,RejectOffer
1650000.0,Bob,6,
,Alice,6,RejectOffer
1680000.0,Alice,7,
,Bob,7,RejectOffer
1660000.0,Bob,8,
,Alice,8,RejectOffer
1670000.0,Alice,9,
,Bob,9,RejectOffer
1665000.0,Bob,10,
,Alice,10,RejectOffer
1670000.0,Alice,11,
,Bob,11,RejectOffer
1668000.0,Bob,12,
,Alice,12,RejectOffer
1670000.0,Alice,13,
,Bob,13,RejectOffer
1669000.0,Bob,14,
,Alice,14,RejectOffer
1670000.0,Alice,15,
,Bob,15,BuyFromJhon
