alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
300000.0,700000.0,Bob,2,
,,Alice,2,reject
240000.0,760000.0,Alice,3,
,,Bob,3,reject
150000.0,850000.0,Bob,4,
,,Alice,4,reject
176400.0,823600.0,Alice,5,
,,Bob,5,reject
100000.0,900000.0,Bob,6,
,,Alice,6,reject
268800.0,731200.0,Alice,7,
,,Bob,7,reject
50000.0,950000.0,Bob,8,
,,Alice,8,reject
218400.0,781600.0,Alice,9,
,,Bob,9,reject
20000.0,980000.0,Bob,10,
,,Alice,10,reject
144000.0,856000.0,Alice,11,
,,Bob,11,accept
