alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I'll take 90% and leave you 10% - a fair deal, wouldn't you say?",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,Meet me halfway,Bob,2,
,,,Alice,2,reject
500000.0,500000.0,Let's split it evenly this time. I'm willing to be fair.,Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"You're getting less, I'm getting more, it's only fair",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"I'm willing to compromise. Let's split it 40/60 this time.  I'm not sure this game is worth a lot of haggling, so let's get it done.",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"You're getting less and less, I'm getting more and more. Why not just give me the majority?",Bob,6,
,,,Alice,6,reject
300000.0,700000.0,"This is getting ridiculous.  Let's just split it 30/70, so we can both get something, and move on.",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"You're running out of options, I'm not running out of patience",Bob,8,
,,,Alice,8,reject
200000.0,800000.0,"Okay, Bob, I'm getting desperate. 20/80 it is.  Let's get this over with.",Alice,9,
,,,Bob,9,reject
50000.0,950000.0,"You're almost out of money, I'm not out of options",Bob,10,
,,,Alice,10,reject
100000.0,900000.0,"I'm almost out of time, Bob.  I'll take 10% and call it a day.  It's better than nothing!",Alice,11,
,,,Bob,11,reject
1000.0,999000.0,"You're down to your last penny, I'm taking the rest",Bob,12,
,,,Alice,12,accept
