alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start fair. I'm taking 60% since I'm the one making the first offer.,Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"I'll take a smaller share this time, but I still think I deserve more",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,"Let's split it evenly this time. I'm willing to compromise, and I think it's the fairest way to go.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'll give you a slightly smaller share, but I think I deserve more for my part in the negotiations",Bob,4,
,,,Alice,4,reject
4000.0,6000.0,"I'm willing to give you a slightly bigger share this time, but I need to get something back from this deal. Let's try to come to an agreement.",Alice,5,
,,,Bob,5,accept
