message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm interested in selling this product to you. I'm willing to offer it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for your offer. I appreciate it, but I was hoping to find a price closer to my budget. Would you consider offering the product for $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand that $120 is a bit tight for me, but I'm willing to meet you halfway. I can offer it to you for $140. Let me know if that works for you.",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your flexibility, Alice. I appreciate your willingness to negotiate. However, I would like to stick to my original budget of $100. Would you be able to meet me at this price?",100.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I understand that you're trying to stick to your budget, but I need to make a profit. I'm willing to meet you halfway between $100 and $140, which is $120. I can offer it to you for $130. Let me know if that's acceptable to you.",130.0,Alice,5,,
,,Bob,5,BuyFromJhon,
