message,product_price,player,round,decision
Hello Bob! I'm excited to show you this amazing product. It's a one-of-a-kind item that I'm confident you'll love. I'm willing to offer it to you for $120.,120.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $90. I'd love to hear your thoughts on that.",90.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I'm willing to meet you halfway. I'm now offering the product to you for $105.",105.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for the revised offer, Alice. I'm still a bit above my budget, so I was thinking more along the lines of $95. I'd love to hear your thoughts on that.",95.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I understand you're trying to stay within your budget. I'm willing to make one more concession. I'm now offering the product to you for $102.",102.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for the revised offer, Alice. I'm still a bit above my budget, so I was thinking more along the lines of $98. I'd love to hear your thoughts on that.",98.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your revised offer, Bob. I understand you're trying to stay within your budget. I'm willing to make one more concession. I'm now offering the product to you for $101.",101.0,Alice,7,
,,Bob,7,RejectOffer
"Thank you for the revised offer, Alice. I'm still a bit above my budget, so I was thinking more along the lines of $99. I'd love to hear your thoughts on that.",99.0,Bob,8,
,,Alice,8,RejectOffer
"Thank you for your revised offer, Bob. I understand you're trying to stay within your budget. However, I've already made several concessions and I'm getting close to my minimum acceptable price. I'm now offering the product to you for $100. This is my final offer.",100.0,Alice,9,
,,Bob,9,AcceptOffer
