message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to let it go for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thank you for your offer. I'm interested in the product, but I was thinking more along the lines of $120. Could you consider that?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"Hi Bob, thanks for your offer, but I'm afraid $120 is a bit too low for me. I'm willing to meet you halfway, so I can do $160, but I'm not sure I can go any lower than that.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, thank you for your counteroffer. I appreciate your willingness to meet me halfway. However, I'm still a bit above my budget. Would you be willing to consider $140? It's the lowest I can go.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"Hi Bob, I understand you're trying to stretch your budget, but I'm still a bit far from where I'd like to be. I can do $155, which is my absolute minimum. Let's see if we can meet in the middle.",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hi Alice, I appreciate your willingness to meet me halfway again. However, I'm still a bit above my budget. Would you be willing to consider $145? It's the lowest I can go without going over my budget.",145.0,Bob,6,,
,,Alice,6,RejectOffer,150.0
"Hi Bob, I think we're getting close! I can see you're really interested in the product, and I'm willing to meet you halfway again. I can do $150, which is the lowest I'm willing to go. Let's make a deal!",150.0,Alice,7,,
,,Bob,7,AcceptOffer,
