alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's divide fairly,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I understand you want a larger share, but I'm aiming for a more balanced split considering the inflation. This offer benefits us both.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Considering inflation, this is a reasonable compromise",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Alice, we're running out of time.  This is a strong offer considering the accelerating inflation. Let's close the deal.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Inflation hurts me less, let's settle on this",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Alice, this is getting ridiculous.  I'm proposing a perfectly even split to end this now before inflation eats away at everything. Don't be greedy!",Bob,6,
,,,Alice,6,accept
