message,product_price,player,round,decision,counteroffer
"I have a unique product that I think you'll really like. I'm open to negotiating the price, but I was thinking of starting at $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $110 is a bit too high for me. Would you consider $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I can see you're interested in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we meet at $100?",100.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice. I'm getting closer to my budget, but $100 is still a tad steep for me.  Could we settle at $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,102.0
"I'm getting closer to my target, but I still need to make a profit. How about we meet at $102? I'm willing to compromise, but I need to make sure it's worth it for me.",102.0,Alice,5,,
,,Bob,5,AcceptOffer,
