message,product_price,player,round,decision
"Hi Bob, I'm selling this fantastic product and I think it would be perfect for you. I'm asking for $9,500. Let me know what you think!",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for offering the product. I appreciate your suggestion, but I am looking to stay within my budget. Would you be open to discussing a lower price? I am willing to pay up to $8,500.",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal, and I'm willing to work with you.  However, $8,500 is a bit too low for me. How about we split the difference and settle on $9,000?  I think that's a fair price considering the value of the product.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate your willingness to negotiate. I'm still hoping to keep the price closer to my budget. Could we possibly agree on $8,750?",8750.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence. I'm willing to come down a little more, but $8,750 is still a bit too low for me.  Let's meet in the middle at $8,900. I think this is a fair price, considering the value of the product and our willingness to work together.",8900.0,Alice,5,
,,Bob,5,AcceptOffer
