message,product_price,player,round,decision
"Hi Bob, I'm selling a great product that I think you'd really appreciate.  I'm asking for $100 for it. What do you think?",100.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for offering me the product. I'm interested, but I was hoping to get it for a bit less. How about we aim for $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest but $80 is a bit too low for me.  How about we split the difference and go with $90?  I'm confident you'll find this product worth it.",90.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your response. I'm still looking to get the product for closer to my budget. Would $85 be within your consideration?",85.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're looking for a good deal, and I'm willing to be flexible.  $85 is closer to my ideal price, but I'm willing to come down to $88.  Let's see if we can find common ground.",88.0,Alice,5,
,,Bob,5,AcceptOffer
