message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this amazing product. I think you'll really like it. Would you like to make an offer?",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $180 is a bit steep for me. Would you be willing to consider a lower price?",140.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a better deal, but I'm not willing to go as low as $140. I can do $160, which is a good compromise. What do you think?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate the compromise, but $160 is still a bit out of my budget. Would you be willing to consider $150?",150.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm not willing to go any lower than $150, but I can meet you halfway at $155. That's the lowest I can go. What do you think?",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to meet me halfway, but $155 is still a bit too high for me. Would you be willing to consider $145?",145.0,Bob,6,,
,,Alice,6,RejectOffer,152.0
"I'm getting close to my minimum price, but I still need to make a profit. I can do $152, which is the lowest I'm willing to go. That's the best I can do. What do you think?",152.0,Alice,7,,
,,Bob,7,RejectOffer,
"I understand you're trying to make a profit, but $152 is still a bit high for me. I'm willing to meet you halfway again and offer $151. Can you consider that?",151.0,Bob,8,,
,,Alice,8,RejectOffer,153.0
"I'm not willing to go any lower than $151, but I can meet you halfway again at $153. That's the best I can do. If you're not willing to meet me at that price, I'll have to consider other options.",153.0,Alice,9,,
,,Bob,9,RejectOffer,
"I understand you're trying to make a profit, but I'm not willing to go above $150. I'm willing to meet you halfway one more time and offer $152. Can you consider that?",152.0,Bob,10,,
,,Alice,10,SellToJhon,
