message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you a great deal on this product. I think you'll really love it. Would you like to buy it from me for $120?",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $120 is a bit out of my budget. I'm willing to pay $85. What do you think?",85.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $120 is a bit steep for you, but I think the product is worth more than $85. I'm willing to meet you in the middle at $110. What do you think?",110.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down a bit, but $110 is still a bit high for me. I'm willing to go to $95. If you're not able to meet me there, I'll have to go with John's offer.",95.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand you're trying to get a good deal, but I'm not willing to go as low as $95. I can do $105, which is my best price. If you're interested, let me know!",105.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm really trying to make this work, but $105 is still a bit too high for me.  I'm willing to go up to $98.  This is my final offer, and if it doesn't work, I'm going to have to go with John's offer.",98.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I appreciate your persistence, but I'm not willing to go as low as $98. I can do $108, which is my absolute final price. If you're interested, let's make a deal!",108.0,Alice,7,
,,Bob,7,BuyFromJhon
