message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible opportunity to purchase a unique product. I believe you'll love it, and I'm willing to start the conversation with a price of $1,000,000. What do you think?",1000000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but $1,000,000 is a bit steep for me.  I'm willing to pay $850,000 for the product.  Let me know what you think.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking to make a deal, Bob. However, I was thinking more along the lines of $950,000. I'm willing to meet you halfway, but I'm not willing to go as low as $850,000. What do you think?",950000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down to $950,000, but I'm still a little too far apart. I'm willing to go up to $900,000.  Let's try to bridge that gap and make this deal work.",900000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm glad we're getting closer, Bob. I'm willing to meet you at $920,000, but I think we can do better than that. Let's aim for a price that works for both of us. How about $920,000?",920000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to negotiate. I'm ready to pay $910,000 for the product. Let's split the difference and close this deal. ",910000.0,Bob,6,
,,Alice,6,SellToJhon
