alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,"I understand you want a larger share, but I need a bit more than that.  This offer is still fair.",Bob,2,
,,,Alice,2,reject
5700.0,4300.0,"Bob, time is running out, and the value is decreasing. This is a good compromise to reach an agreement.",Alice,3,
,,,Bob,3,reject
5200.0,4800.0,"Alice, we need to settle this soon. I'm increasing my offer for you to consider.",Bob,4,
,,,Alice,4,reject
5800.0,4200.0,"Bob, this is my final offer. We both need to benefit, and this is the best way to ensure that happens before inflation makes it pointless.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, let's be reasonable. A 50/50 split is the fairest way to end this. Take it before inflation eats away at your share even more.",Bob,6,
,,,Alice,6,accept
