alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is reasonable.",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,Your cut decreases each round. Let's settle this now. I'll take a slightly smaller share.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I can meet you closer to the middle, but I still think I deserve a bit more.",Alice,3,
,,,Bob,3,reject
5300.0,4700.0,This is a good deal for both of us considering the inflation. Let's not risk getting zero.,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Considering the inflation, I'm being generous with this offer. Let's settle this.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, let's be real. The clock is ticking and your position is getting worse. I propose a 50/50 split to end this now.",Bob,6,
,,,Alice,6,accept
