message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking of a lower price. Would you be willing to sell it to me for $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I appreciate your interest in the product, Bob! However, I'm not quite comfortable with the price you mentioned. I'm willing to meet you in the middle, but I need to make a profit. How about we discuss a price of $160?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet in the middle, Alice! However, I'm still a bit above my budget. Would you be willing to go down to $140?",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I understand you're trying to stay within your budget, Bob. I'm willing to make a small adjustment to meet you halfway between our previous offer. How about we discuss a price of $155?",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to adjust the price, Alice! However, I'm still a bit above my budget. Would you be willing to go down to $145?",145.0,Bob,6,,
,,Alice,6,SellToJhon,
