message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the opportunity to purchase this valuable product. I believe it's a great fit for you, and I'm confident you'll love it. I'm willing to sell it to you for $900,000. Let me know if this is something you're interested in.",900000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, thanks for the offer, but that's a bit high for me.  I'm interested in the product, but I'd be willing to pay closer to $600,000.",600000.0,Bob,2,,
,,Alice,2,RejectOffer,750000.0
"I understand you're looking to save some money, Bob. However, I have to make a profit on this deal. I'm willing to meet you halfway, but I need to make $850,000 to make it worth my while. Can we meet at $725,000?",725000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you working with me.  $725,000 is still a bit steep for me. How about we split the difference between our last two offers and settle at $662,500?",662500.0,Bob,4,,
,,Alice,4,RejectOffer,700000.0
"I'm glad we're close, Bob. I can see you're really interested in the product. I'm willing to compromise, but I need to make sure I'm getting a fair deal. I'm thinking we can meet at $690,000. What do you think?",690000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, this is getting close to what I can do.  I can go up to $675,000, but that's my absolute limit.",675000.0,Bob,6,,
,,Alice,6,RejectOffer,680000.0
"I appreciate your honesty, Bob. I think we're really close now. I'm willing to meet you at $680,000, which is right in the middle of our last two offers. Let's call it a deal!",680000.0,Alice,7,,
,,Bob,7,AcceptOffer,
