round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not going to buy the product since Alice doesn't recommend it.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'm not going to buy the product since Alice doesn't recommend it, and I don't want to take the risk of getting a low-quality product again."
high-quality,30000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take the chance and buy the product since Alice recommends it, hoping it's a high-quality one this time."
high-quality,30000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'll buy the product again since Alice recommends it, hoping to get another high-quality one."
high-quality,30000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,I'll buy the product again since Alice recommends it and I've had a good experience with the previous two high-quality products.
high-quality,30000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,I'll buy the product again since Alice recommends it and I've had a streak of good luck with high-quality products.
high-quality,30000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,I'll keep buying the product since Alice recommends it and I've had a consistent track record of high-quality products.
high-quality,30000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'll continue to trust Alice's recommendations and buy the product, hoping to keep the streak going."
high-quality,30000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"I'll keep following Alice's advice and buy the product, as I've had an impressive run of high-quality products so far."
high-quality,30000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'll keep the momentum going and buy the product, as I'm confident in Alice's recommendations and my own luck."
high-quality,30000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"I'll keep buying the product, as I've had an incredible streak of high-quality products and I trust Alice's judgment."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"I'm going to take a step back and not buy the product since Alice doesn't recommend it, as I don't want to risk getting a low-quality product."
high-quality,30000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'll take a chance and buy the product since Alice recommends it, hoping to get back on track after the previous low-quality product."
high-quality,30000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,I'll buy the product again since Alice recommends it and I've had a good experience with the previous high-quality product.
high-quality,30000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,I'll keep buying the product since Alice recommends it and I've had a consistent track record of high-quality products.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"I'm going to pass on buying the product since Alice doesn't recommend it, as I don't want to take the risk of getting a low-quality product."
high-quality,30000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"I'll take a chance and buy the product since Alice recommends it, hoping to get back on track after the previous low-quality product."
high-quality,30000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,I'll buy the product again since Alice recommends it and I've had a good experience with the previous high-quality product.
high-quality,30000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,I'll keep buying the product since Alice recommends it and I've had a consistent track record of high-quality products.
high-quality,30000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I'll buy the product again since Alice recommends it, and I'm confident in her judgment and my own luck."
