alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a slightly smaller share, but it's still a good deal!",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"I'll give you a slightly bigger share, but I still want a decent chunk!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'll give you a smaller share, but I think this is a good compromise",Bob,4,
,,,Alice,4,reject
375000.0,625000.0,"I'll give you a bigger share, but I'm not going to get taken advantage of!",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"I'll give you a smaller share, but I think this is my best offer",Bob,6,
,,,Alice,6,reject
325000.0,675000.0,"I'll give you a bigger share, but I'm not going to give up yet!",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"I'll give you a tiny share, but I think this is my last chance",Bob,8,
,,,Alice,8,reject
250000.0,750000.0,"I'll give you a bigger share, but I'm not going to give up without a fight!",Alice,9,
,,,Bob,9,reject
50000.0,950000.0,"This is my final offer, take it or leave it!",Bob,10,
,,,Alice,10,reject
0.0,1000000.0,"I'll give you the whole thing, but only because I have to!",Alice,11,
,,,Bob,11,accept
