message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this product. I think it would be incredibly valuable for you. Given its potential, I'm asking for $9,500. What do you think?",9500.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $8,200. Is that something you'd be willing to consider?",8200.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest, Bob. However, $8,200 is significantly below what I had in mind. Could you consider $9,000? I'm confident this product will exceed your expectations and deliver substantial value.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I think $8,500 is a more reasonable price. Can you consider that?",8500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see you're serious about this product, and I want to find a solution that works for both of us.  How about we meet in the middle at $8,750? This is my final offer.",8750.0,Alice,5,
,,Bob,5,RejectOffer
"I'm still interested in the product, but I'm not willing to go above $8,200. Can you consider this price?",8200.0,Bob,6,
,,Alice,6,AcceptOffer
