alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,"Let's split the money fairly, Bob. What do you say?",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's be fair and split it evenly.  I think that's the best way to ensure we both get a good amount.  What do you think?,Bob,2,
,,"I'm not sure splitting it evenly is the best idea, Bob. I'd like to negotiate further.",Alice,2,reject
700000.0,300000.0,"I'm willing to compromise, Bob. This way, I'll get a slightly larger share, but you'll still get a decent amount.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"I think we can both do better than our last offers.  This is a fair compromise, and we'll both come out ahead.  What do you say?",Bob,4,
,,"I'm not convinced this is the best compromise, Bob. I'd like to try to do better.",Alice,4,reject
850000.0,150000.0,"I'm willing to take a smaller share now, but I need to get a better deal to make up for the inflation. What do you think, Bob?",Alice,5,
,,,Bob,5,reject
600000.0,400000.0,"Let's try to work together here.  I'm willing to take a little less to ensure we both get something.  This offer is fair, considering the inflation.  What do you think?",Bob,6,
,,"I'm not willing to accept a share that's worth less than 20% of the original amount, Bob. I'll keep negotiating.",Alice,6,reject
900000.0,100000.0,"I'm getting desperate, Bob. I need a better deal to make up for the inflation. This is my last chance to get a decent share.",Alice,7,
,,,Bob,7,reject
650000.0,350000.0,"Alice, with inflation eating away at our potential gains, we need to reach an agreement.  I'm willing to compromise, but I need to ensure I get a fair share.  This offer takes the inflation into account and allows us both to walk away with something.  What do you think?",Bob,8,
,,"I'm not willing to accept a share that's worth less than 13% of the original amount, Bob. I'll keep negotiating.",Alice,8,reject
950000.0,50000.0,"I'm running out of time and patience, Bob. This is my last chance to get a decent share. I need a huge concession from you to make it worth my while.",Alice,9,
,,,Bob,9,reject
700000.0,300000.0,"Alice, we're getting dangerously close to the end.  This is my final offer.  It accounts for the inflation and ensures that we both get a significant amount.  If we don't reach an agreement, we both lose everything.  What do you say?",Bob,10,
,,"I'm not willing to accept a share that's worth less than 9% of the original amount, Bob. I'll keep negotiating, but I'm running out of time.",Alice,10,reject
999000.0,1000.0,"This is my final offer, Bob. I'm taking a huge risk by offering you almost nothing, but I need to get a significant share to make it worth my while. If you don't accept, we both lose everything.",Alice,11,
,,,Bob,11,reject
750000.0,250000.0,"Alice, this is our last chance. I'm taking a big risk here, but I believe we can still find a compromise.  We both need to make concessions.  This offer is my final attempt to salvage something from this situation.  Let's not let inflation ruin everything.",Bob,12,
,,"Fine, Bob. I'll accept your offer. Let's just hope it's better than nothing.",Alice,12,accept
