round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"I'm not buying it, since you're not recommending it."
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'm not buying it, since you're not recommending it."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"I'm not buying it, since you're not recommending it."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,I'm starting to think that Alice is just wasting my time with low-quality products. I'll pass.
high-quality,12500.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,Finally! I'll take the product. I'm hoping it's a high-quality one.
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"Alice is back to recommending against the product. Given the previous experience with low-quality products, I'm going to pass."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,Alice's track record with low-quality products is still holding strong. I'll pass on this one too.
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,Still getting low-quality products from Alice. I'm starting to think I'm just throwing money away by not buying when she recommends.
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"Alice's recommendation is not a guarantee, but it's a pretty strong hint that the product is low-quality. I'll pass."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"At this point, I'm going to start thinking that Alice is just wasting my time and my money. I'll keep passing."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,Alice's track record is still a long way from convincing me to take a chance on one of her products.
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,I'm starting to wonder if Alice is just trying to get rid of her low-quality products by not recommending them. I'll pass again.
high-quality,12500.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"Wait, Alice is recommending it? Maybe this one will be different. I'll take a chance."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"Alice is back to not recommending it, and I'm guessing it's probably low-quality. I'll pass."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,Alice's track record of recommending low-quality products continues. I'll stick to passing.
high-quality,12500.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"Alice is recommending it, so I'll take a chance. Hopefully, this one is the exception to the rule."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Alice's recommendation is not a guarantee, and I've been burned by her low-quality products before. I'll pass."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,I'm not falling for it again. Alice's lack of recommendation is a strong hint that it's low-quality.
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"I've been here before, and I know how this ends. I'll pass on this one too."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"It's the final round, and I'm not going to take a chance on another low-quality product. I'm done with Alice's games."
