alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"A bit more for me, but still a good deal!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"A bit more for me, but still a fair split!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Getting closer, but I'm not there yet!",Bob,4,
,,,Alice,4,reject
6500.0,3500.0,"Getting closer to my target, but still a fair split!",Alice,5,
,,,Bob,5,reject
5200.0,4800.0,"Getting closer, but I'm not giving up yet!",Bob,6,
,,,Alice,6,reject
7000.0,3000.0,"Getting closer to my target, but still a fair split!",Alice,7,
,,,Bob,7,reject
4800.0,5200.0,"I'm not giving up, let's try again!",Bob,8,
,,,Alice,8,reject
7500.0,2500.0,"Getting close to my target, but still a fair split!",Alice,9,
,,,Bob,9,reject
4400.0,5600.0,"This is my last chance, let's make it count!",Bob,10,
,,,Alice,10,reject
8000.0,2000.0,"This is my final offer, take it or leave it!",Alice,11,
,,,Bob,11,reject
4000.0,6000.0,"This is my final offer, I'm not giving up!",Bob,12,
,,,Alice,12,reject
