message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! It's a one-of-a-kind item that I think you'll love. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the uniqueness of the product, but I'm looking for a better deal. Could we negotiate the price down to $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $110, but that's as low as I can go.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate your willingness to negotiate further. I would like to propose a price of $105 for the product. This seems to be a fair compromise considering the value you're offering.",105.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I appreciate your persistence, Bob! I'm willing to make another concession, but I need to make sure I'm not losing money on this deal. I can do $115, but that's my final offer. If you're still interested, let's shake on it!",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hello Alice, I've considered your last offer and I believe we can reach an agreement closer to my initial proposal. I am willing to pay $110 for the product. I hope this meets your expectations and allows us to move forward with the transaction.",110.0,Bob,6,,
,,Alice,6,RejectOffer,112.5
"I'm glad we're still in negotiations, Bob! I'm willing to meet you halfway between our last two offers. I can do $112.50, but that's as close to $110 as I can get. Let me know if that works for you.",112.5,Alice,7,,
,,Bob,7,RejectOffer,
"Hello Alice, I appreciate your effort to find a middle ground. Based on our previous discussions, I am willing to pay $112.00 for the product. I believe this price reflects the value of the product while staying within my budget.",112.0,Bob,8,,
,,Alice,8,RejectOffer,113.0
"I'm still willing to work with you, Bob. I can do $113, but I'm starting to think we're getting close to the point where I should consider other options. Let's see if we can meet in the middle one more time.",113.0,Alice,9,,
,,Bob,9,RejectOffer,
"Hello Alice, I've considered your last offer and I am willing to pay $112.50 for the product. I hope this price is acceptable to you and we can finalize the transaction.",112.5,Bob,10,,
,,Alice,10,RejectOffer,
