alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's divide fairly, I'll take a bit more",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"How about this? A little more generous to you than your offer, but still a win-win.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"My turn, slightly better deal for you",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Time is running out, let's settle this. This is a fair deal.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Getting closer, come on!",Alice,5,
,,,Bob,5,reject
490000.0,510000.0,"Alice, we're getting dangerously close to losing it all.  This is my final offer - a near perfect split. Take it and we both win.",Bob,6,
,,,Alice,6,accept
