alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's be fair, Bob. This offer gives me a slight advantage, but you'll still get a good chunk.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Alice, my turn! I'm feeling generous, but let's not drag this out. Take this deal and we both win big.",Bob,2,
,,,Alice,2,reject
65.0,35.0,"Okay Bob, let's be reasonable.  My last offer was more than fair. This time I'm reducing my share a little, but remember the clock is ticking and it's your money that's losing value.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, you're being stubborn! This offer is even better than before. The clock is ticking, and not just for me! Let's be smart and end this.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, this is getting ridiculous. I'm lowering my share again, even though it's YOUR money that's losing value.  Take the deal before it shrinks further!",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, this is getting us nowhere. Let's split this evenly and call it a day. A 50/50 split is the fairest I can offer, take it while it's still worth something!",Bob,6,
,,,Alice,6,accept
