message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm really interested in the product, but $110 is a bit steep for me. Would you be willing to come down a bit?",85.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $100 for the product.",100.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we settle at $90? That's a fair price for both of us.",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I appreciate your persistence, Bob! I can see you really want this product. I'm willing to meet you at $92.50, but that's as low as I can go.",92.5,Alice,5,,
,,Bob,5,AcceptOffer,
