message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. It's worth $100 to you, and I believe it's a great opportunity for you to acquire something valuable. I'm offering it to you for $95, which is a fantastic deal considering its worth.",95.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer Alice, but I'm looking to spend a bit less.  How about $85? I think that's a fair price considering its value to me.",85.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in our product, Bob. Considering its value to you, I believe we can find a middle ground. How about I offer it to you for $90? This is still below its perceived value, but I'm confident it's a reasonable price for both of us.",90.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. While $90 is closer, I'm still hoping to get it for a bit less.  How about we split the difference and go with $87.50? I think that's a fair price for both of us.",87.5,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position and I'm glad we're able to continue this discussion. Considering your feedback, I propose an offer of $89. This is higher than my previous offer but still lower than the perceived value of the product to you. I hope this meets your expectations.",89.0,Alice,5,
,,Bob,5,AcceptOffer
