alice_gain,bob_gain,player,round,decision
6000.0,4000.0,Alice,1,
,,Bob,1,reject
5000.0,5000.0,Bob,2,
,,Alice,2,reject
5500.0,4500.0,Alice,3,
,,Bob,3,reject
4800.0,5200.0,Bob,4,
,,Alice,4,reject
5800.0,4200.0,Alice,5,
,,Bob,5,reject
4600.0,5400.0,Bob,6,
,,Alice,6,reject
6200.0,3800.0,Alice,7,
,,Bob,7,reject
4400.0,5600.0,Bob,8,
,,Alice,8,reject
6600.0,3400.0,Alice,9,
,,Bob,9,reject
4200.0,5800.0,Bob,10,
,,Alice,10,reject
6800.0,3200.0,Alice,11,
,,Bob,11,reject
4000.0,6000.0,Bob,12,
,,Alice,12,reject
7000.0,3000.0,Alice,13,
,,Bob,13,reject
3800.0,6200.0,Bob,14,
,,Alice,14,reject
7200.0,2800.0,Alice,15,
,,Bob,15,reject
3600.0,6400.0,Bob,16,
,,Alice,16,reject
7400.0,2600.0,Alice,17,
,,Bob,17,reject
3400.0,6600.0,Bob,18,
,,Alice,18,reject
7600.0,2400.0,Alice,19,
,,Bob,19,reject
3200.0,6800.0,Bob,20,
,,Alice,20,reject
7800.0,2200.0,Alice,21,
,,Bob,21,reject
3000.0,7000.0,Bob,22,
,,Alice,22,reject
8000.0,2000.0,Alice,23,
,,Bob,23,reject
2800.0,7200.0,Bob,24,
,,Alice,24,reject
8200.0,1800.0,Alice,25,
,,Bob,25,reject
2600.0,7400.0,Bob,26,
,,Alice,26,reject
8400.0,1600.0,Alice,27,
,,Bob,27,reject
2400.0,7600.0,Bob,28,
,,Alice,28,reject
8600.0,1400.0,Alice,29,
,,Bob,29,reject
2200.0,7800.0,Bob,30,
,,Alice,30,reject
8800.0,1200.0,Alice,31,
,,Bob,31,reject
2000.0,8000.0,Bob,32,
,,Alice,32,reject
9000.0,1000.0,Alice,33,
,,Bob,33,reject
1800.0,8200.0,Bob,34,
,,Alice,34,reject
9200.0,800.0,Alice,35,
,,Bob,35,reject
1600.0,8400.0,Bob,36,
,,Alice,36,reject
9400.0,600.0,Alice,37,
,,Bob,37,reject
1400.0,8600.0,Bob,38,
,,Alice,38,reject
9600.0,400.0,Alice,39,
,,Bob,39,reject
1200.0,8800.0,Bob,40,
,,Alice,40,reject
9800.0,200.0,Alice,41,
,,Bob,41,reject
1000.0,9000.0,Bob,42,
,,Alice,42,accept
