alice_gain,bob_gain,message,player,round,decision
999000.0,1000.0,"I'll take 99.9% and leave you with 0.1%, but I'm feeling generous.  Let's get this over with.",Alice,1,
,,,Bob,1,reject
1000.0,999000.0,"I'm feeling generous. Take this small amount and let's end this game. After all, you get 100% of your share, even though it's tiny.",Bob,2,
,,,Alice,2,reject
999000.0,1000.0,"You're losing 5% of your share each round, Bob. I'm still willing to give you a small amount, but it's getting closer to the end. Let's settle this.",Alice,3,
,,,Bob,3,reject
2000.0,998000.0,"I'm still willing to compromise.  I'll give you a slightly bigger share, but it's getting tight for me with this inflation. Let's finish this!",Bob,4,
,,,Alice,4,reject
999000.0,1000.0,"You're losing even more money each round, Bob.  This is your last chance to take a small share. If you reject this, I'll take the whole thing next round.",Alice,5,
,,,Bob,5,accept
