message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. Would you like to buy it from me for $120?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested in the product, but $120 is a bit steep for me. Would you consider a lower price?",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a good deal, Bob! I can see you're really interested in the product. I'm willing to meet you halfway, but I need to make a profit. Would you be willing to meet me at $110?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we settle at $100?  That feels like a fair compromise to me.",100.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I appreciate your persistence, Bob! I'm glad we're close to a deal. I can do $115, but that's as low as I can go. It's a great price for a fantastic product, if I do say so myself.",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, you're tough! I appreciate you working with me.  How about we split the difference and call it $107?  That's my final offer.",107.0,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I like your spirit, Bob! However, I think $107 is still a bit short of what I'm looking for. I can do $110, and that's as close as I'm willing to get. It's a great deal for you, and I'm confident you'll love the product.",110.0,Alice,7,,
,,Bob,7,AcceptOffer,
