message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible product! It's a one-of-a-kind opportunity to own a truly unique item. I believe it's worth a significant amount, and I'm willing to part with it for $2000000. What do you think?",2000000.0,Alice,1,,
,,Bob,1,RejectOffer,1500000.0
"I appreciate your time and consideration, Alice. I'm interested in the product, but I was thinking more along the lines of $1500000. Would you be willing to meet me at this price?",1500000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I appreciate your interest in the product. After considering your proposal, I'm willing to meet you halfway. I'm thinking of a price of $1800000. Would you be willing to go up to this amount?",1800000.0,Alice,3,,
,,Bob,3,RejectOffer,1600000.0
"I appreciate your willingness to meet me halfway, Alice, but I'm still a bit lower than that. I'd like to propose a price of $1600000. Is that something you'd be willing to consider?",1600000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that you're looking for a better deal, Bob. I'm willing to compromise further. I'm thinking of a price of $1700000. This is as low as I'm willing to go. What do you think?",1700000.0,Alice,5,,
,,Bob,5,RejectOffer,1650000.0
"I appreciate your willingness to compromise, Alice. I'm getting closer to a deal, but I'd like to propose a price of $1650000. Is that something you'd be willing to consider?",1650000.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm getting a bit frustrated with the back-and-forth, Bob. I'm willing to make one more concession. I'm thinking of a price of $1680000. This is my final offer. Take it or leave it.",1680000.0,Alice,7,,
,,Bob,7,RejectOffer,1650000.0
"I understand that you're trying to make a final offer, Alice, but I'm still not willing to meet you at $1680000. I'm willing to make one more concession, so I'm proposing a price of $1650000. This is my final offer. I'm willing to walk away if you're not willing to meet me at this price.",1650000.0,Bob,8,,
,,Alice,8,RejectOffer,
"Bob, I've made it clear that $1680000 is my final offer. I'm not willing to go any lower. If you're not willing to meet me at that price, I'm afraid we're at an impasse. I'm going to have to consider other options.",1680000.0,Alice,9,,
,,Bob,9,BuyFromJhon,
