alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, no need to overcomplicate things!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take a slightly bigger share, but still a fair compromise",Bob,2,
,,,Alice,2,reject
4800.0,5200.0,"I'll give you a slightly bigger share, but not as big as your last offer",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll take a slightly bigger share, but still willing to compromise",Bob,4,
,,,Alice,4,reject
4600.0,5400.0,"I'll give you a slightly bigger share, but I'm not willing to give up too much more",Alice,5,
,,,Bob,5,reject
4200.0,5800.0,"I'm getting closer to my target, but still willing to negotiate",Bob,6,
,,,Alice,6,reject
4400.0,5600.0,"I'm getting closer to my target too, let's meet in the middle",Alice,7,
,,,Bob,7,accept
