alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll give you 40, but I think I deserve more",Bob,2,
,,,Alice,2,reject
45.0,55.0,"I'll give you a bit more, but I still think I deserve a better share",Alice,3,
,,,Bob,3,reject
35.0,65.0,"I'll give you a bit less, but I think I'm getting closer to a fair share",Bob,4,
,,,Alice,4,reject
30.0,70.0,"I'm willing to sacrifice more for a better outcome, but I still think I deserve a bigger share",Alice,5,
,,,Bob,5,reject
25.0,75.0,"I'll give you a bit more, but I'm not going to give away too much",Bob,6,
,,,Alice,6,reject
20.0,80.0,"I'm willing to accept a smaller share, but I think this is the best I can do",Alice,7,
,,,Bob,7,accept
