message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this incredible opportunity to acquire a valuable product. I'm willing to sell it to you for $1,200,000. This is a one-time offer, and I'm confident you won't find a better deal anywhere else.",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but that price is a bit high for me.  Would you consider $550,000?",550000.0,Bob,2,,
,,Alice,2,RejectOffer,900000.0
"I understand that $550,000 is a bit low for me, but I'm willing to meet you halfway. I'm counteroffering at $900,000. This is a fair price considering the product's value to you, and I'm confident you'll find it reasonable.",900000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice, but that's still a bit more than I'm looking to spend.  How about $700,000?",700000.0,Bob,4,,
,,Alice,4,RejectOffer,950000.0
"I'm getting closer to your price, Bob, but I still need to make a profit. I'm willing to meet you at $950,000. This is my final offer, and I'm confident you won't find a better deal elsewhere.",950000.0,Alice,5,,
,,Bob,5,BuyFromJhon,
