message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. Would you like to make an offer to buy it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $120 is a bit too high for me. Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. Would you be willing to meet me at $90?",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand you're looking to make a profit, Alice.  How about we settle at $75? That's a fair deal for both of us.",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I appreciate your persistence, Bob. I'm willing to make one more concession. How about we meet at $82.50? That's as low as I'm willing to go.",82.5,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $82.50 is close, but I'm on a tight budget.  Would you consider $78?  That's the best I can do.",78.0,Bob,6,,
,,Alice,6,RejectOffer,80.0
"I'm not willing to go any lower, Bob. I think we're at a good price point. I'm willing to meet you at $80, which is the minimum I can accept. This is my final offer.",80.0,Alice,7,,
,,Bob,7,AcceptOffer,
