message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for a special price. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but that's a bit steep for me.  Would you consider a lower price?",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we try $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you working with me. How about we split the difference and settle at $112?",112.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm glad we're still in negotiations, Bob. I'm willing to compromise, but I need to get closer to my minimum price. How about we try $118?",118.0,Alice,5,,
,,Bob,5,AcceptOffer,
