message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you the opportunity to purchase this amazing product. I think you'll really love it. I'm willing to sell it to you for $10,000.",10000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested, but $10,000 is a bit too high for my budget. Could you do $8,500?",8500.0,Bob,2,,
,,Alice,2,RejectOffer,9500.0
"I understand you're looking to save some money, Bob. I'm willing to meet you halfway. How about $9,250?",9250.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice.  How about we split the difference and land at $9,000?",9000.0,Bob,4,,
,,Alice,4,RejectOffer,9600.0
"I'm glad we're close, Bob! I'm willing to make one more concession. How about $9,600?",9600.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you negotiating, but I need to be closer to $9,000 to make this work. Would you consider $9,300?",9300.0,Bob,6,,
,,Alice,6,SellToJhon,
