alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a small chunk, but I'm still holding out for a better deal!",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'm willing to give you a slightly larger chunk, but I'm not giving away the farm just yet!",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll give you a slightly larger chunk, but I'm still trying to get a better deal!",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"I'm willing to compromise, but I'm not going to give away too much more!",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"I'm willing to meet you halfway, but I think we can do better than this!",Bob,6,
,,,Alice,6,accept
