alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start fair. I'll take the lion's share, but you get a decent chunk too.",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,My turn for the lion's share. This offer is time-sensitive - it loses value fast for both of us!,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Okay, let's be reasonable. I'll take a smaller share this time, but we both get more than before.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Time is ticking!  I'm offering a slight edge to you, but we need to close this deal soon.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,Let's split it down the middle. It's getting late and the value is dropping fast. We can both walk away with something substantial.,Alice,5,
,,,Bob,5,accept
