alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I appreciate the offer Alice, but I think we can make this a bit more equitable. How about this?",Bob,2,
,,,Alice,2,reject
52.0,48.0,"I'm willing to compromise, but I still think I deserve a bit more",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Okay Alice, let's meet in the middle.  I'll take a small step back from my last offer.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"I think we've negotiated enough, let's just split it down the middle",Alice,5,
,,,Bob,5,accept
