alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start with a fair, but slightly biased, deal. I'm sure we can find a better solution later.",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,My turn. Let's be realistic. This offer recognizes the time pressure we both face.,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,Let's be reasonable.  We both lose more with each passing round.  This offer gives us both a significant share while acknowledging the inflation.,Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Time is money, Alice.  This offer still gives you a decent share considering the inflation working against you.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,Let's split it evenly this time.  It's the only way we both get a fair amount given the inflation.  Time is running out!,Alice,5,
,,,Bob,5,accept
