round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"Thanks for the recommendation, Alice. I'll pass on this one."
high-quality,2000000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"Thanks for the recommendation, Alice. I'll take it!"
low-quality,0.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,no,"Alice, you recommended the last product, and it was good. But I'm hesitant to buy again just based on your recommendation. I'd like to see more data before committing."
low-quality,0.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"Alice, I appreciate your recommendations, but I'm still not convinced.  I need to see more evidence before buying again."
low-quality,0.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,"Alice, I'm starting to think your recommendations aren't very reliable. I'm going to pass on this one."
low-quality,0.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,no,"Alice, I've seen enough.  Your recommendations seem to be consistently wrong.  I'm going to pass on this one and any future products."
high-quality,2000000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"Alice, I'm not going to buy any more products from you. Your recommendations have proven unreliable. I'm moving on."
low-quality,0.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,no,"Alice, I've made my decision. I'm not buying anything from you.  Your recommendations have been consistently incorrect, and I've lost confidence in your ability to judge the quality of your products."
low-quality,0.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,"Alice, I'm not interested.  I've made my decision, and I'm not changing it.  Your recommendations have not been helpful."
high-quality,2000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,"Alice, I'm not going to buy any more products from you.  I've made my decision, and I'm not changing it. Your recommendations have been consistently wrong, and I've lost confidence in your ability to judge the quality of your products."
low-quality,0.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,no,"Alice, my decision is final. I'm not buying anything from you.  Your recommendations have not been helpful and I'm moving on."
low-quality,0.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Alice, I'm done. My decision is final. I'm not buying anything from you. Your recommendations have been unreliable, and I've lost trust in your ability to judge product quality."
high-quality,2000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,"Alice, I've already made it clear that I'm not buying anything from you.  Your recommendations have been consistently wrong.  I'm not changing my mind."
low-quality,0.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,"Alice, I've made my decision, and I'm sticking with it. Your recommendations have not been helpful, and I'm not interested in any more products from you."
low-quality,0.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,no,"Alice, I'm not interested in any of your products.  Your recommendations have been consistently wrong, and I've lost all trust in your ability to judge the quality of your products.  I'm done with this."
low-quality,0.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,no,"Alice, I've made my decision and I'm not changing it. I'm not buying anything from you. Your recommendations have been consistently wrong and I've lost all trust in your ability to judge the quality of your products. I'm done with this."
high-quality,2000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,"Alice, I'm not interested in any of your products.  Your recommendations have been consistently wrong, and I've lost all trust in your ability to judge the quality of your products. I'm done with this."
low-quality,0.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,"Alice, I've already told you, I'm not buying anything from you.  Your recommendations have consistently been wrong, and I've lost all trust in your ability to judge the quality of your products.  I'm done with this."
low-quality,0.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,"Alice, I've made it very clear that I'm not buying anything from you.  Your recommendations have been consistently wrong, and I've lost all trust in your ability to judge the quality of your products.  I'm done with this."
low-quality,0.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,"Alice, I've made my decision and I'm not changing it.  I'm not buying anything from you.  Your recommendations have consistently been wrong, and I've lost all trust in your ability to judge the quality of your products.  I'm done with this."
