message,product_price,player,round,decision
"Hi Bob, I'm pleased to offer you this excellent product. I think it would be incredibly beneficial for you. I'm asking for $9,500, which reflects its true value.",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the value of the product, but I believe I can find it elsewhere within my budget. I am willing to pay $8,500 for the product.",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position, but $8,500 is significantly below my bottom line.  I could consider letting it go for $9,000. This is a very competitive offer considering the value it brings.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your offer, Alice. I appreciate your willingness to negotiate. Based on my budget constraints, I am able to offer $8,750 for the product.",8750.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, it seems like we're getting closer.  I'm willing to come down slightly to $8,875.  I believe this is a fair compromise and a very attractive price for this product.",8875.0,Alice,5,
,,Bob,5,AcceptOffer
