alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"This seems fair for a start, don't you think, Bob?",Alice,1,
,,,Bob,1,reject
40.0,60.0,Let's speed things up. This is my offer.,Bob,2,
,,,Alice,2,reject
65.0,35.0,"Let's be reasonable, Bob. This offer still benefits you greatly considering the inflation.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"This offer leaves us both with a decent share. Time is ticking, Alice.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, this offer is still good for you given the inflation. Let's not be greedy, alright?",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, let's split this evenly.  It's the fairest option and we're running out of time.",Bob,6,
,,,Alice,6,accept
