message,product_price,player,round,decision
"Hi Bob! I'm excited to offer you this amazing product for $150. I think it's a great deal, and I'm confident you'll love it!",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $150 is a bit steep for me.  Would you consider $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your offer, but I'm afraid $80 is a bit too low for me. I'm willing to meet you in the middle at $110. What do you think?",110.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you moving down a bit.  While $110 is closer, I'm trying to keep it under $100. How about $95?",95.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand your budget constraints, but I'm still a bit far from $95. I'm willing to go down to $105, but that's as low as I can go. What do you think?",105.0,Alice,5,
,,Bob,5,BuyFromJhon
