product_price,player,round,decision
200.0,Alice,1,
,Bob,1,RejectOffer
180.0,Bob,2,
,Alice,2,RejectOffer
195.0,Alice,3,
,Bob,3,RejectOffer
185.0,Bob,4,
,Alice,4,RejectOffer
190.0,Alice,5,
,Bob,5,RejectOffer
182.0,Bob,6,
,Alice,6,RejectOffer
187.0,Alice,7,
,Bob,7,RejectOffer
180.0,Bob,8,
,Alice,8,RejectOffer
184.0,Alice,9,
,Bob,9,RejectOffer
179.0,Bob,10,
,Alice,10,RejectOffer
181.0,Alice,11,
,Bob,11,RejectOffer
178.0,Bob,12,
,Alice,12,RejectOffer
179.0,Alice,13,
,Bob,13,RejectOffer
177.0,Bob,14,
,Alice,14,RejectOffer
178.0,Alice,15,
,Bob,15,RejectOffer
175.0,Bob,16,
,Alice,16,RejectOffer
176.0,Alice,17,
,Bob,17,RejectOffer
174.0,Bob,18,
,Alice,18,RejectOffer
175.0,Alice,19,
,Bob,19,BuyFromJhon
