alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, fair and simple!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a slightly better offer, but I'm still keeping the majority",Bob,2,
,,"No way, I'm not accepting a 80/20 split! I'll wait for a better offer.",Alice,2,reject
420000.0,580000.0,"I'll give you a bit more, but I'm not going to give you all the money!",Alice,3,
,,,Bob,3,reject
100000.0,900000.0,"I'm willing to give you a tiny bit, but I'm still the one getting the majority",Bob,4,
,,"No way, that's way too low! I'm not accepting a 10/90 split.",Alice,4,reject
360000.0,640000.0,"I'll give you a bit more, but I'm not going to let you take all the money!",Alice,5,
,,,Bob,5,reject
40000.0,960000.0,"I'm willing to give you a tiny fraction, but I'm still the one getting most of the money",Bob,6,
,,"No way, that's an insult! I'm not accepting a 4/96 split.",Alice,6,reject
300000.0,700000.0,"I'll give you a bit more, but I'm not going to let you take everything!",Alice,7,
,,,Bob,7,reject
20000.0,980000.0,"I'm getting close to giving in, but I'm still holding out for a better deal",Bob,8,
,,"No way, that's an insult! I'm not accepting a 2/98 split. You're not getting the better deal here.",Alice,8,reject
250000.0,750000.0,"I'll give you a bit more, but I'm not going to give up my share completely!",Alice,9,
,,,Bob,9,reject
10000.0,990000.0,"I'm almost there, but I'm still trying to get a better deal",Bob,10,
,,"No way, that's an insult! I'm not accepting a 1/99 split. I'm starting to think you're not serious about negotiating.",Alice,10,reject
200000.0,800000.0,"I'm getting desperate, but I'm not giving up yet. This is my final offer.",Alice,11,
,,,Bob,11,accept
