alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob.  Fair is fair!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Alice, let's be practical.  Inflation is eating our money.  Take this slightly better offer and let's end this.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I appreciate your offer, but I'm willing to take a little less to ensure we both get something.  Let's split it 55/45, with me taking the slightly larger share this time.  We can then alternate who gets the bigger share in the future rounds.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, time is running out!  My offer is still on the table.  Don't be greedy, let's settle this now.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, we're both losing money with each round. Let's be reasonable and split it 60/40 this time. I'll take the bigger share, but I'm willing to compromise. We can alternate again in the next round.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alice, this back and forth is pointless. I'm compromising. This is the best offer you'll get.",Bob,6,
,,,Alice,6,reject
65.0,35.0,"Bob, we are both running out of time. Let's end this.  I'm willing to take a larger share this time, but if you reject this offer, we both risk getting nothing at all.  It's a gamble, but I think we both need to make it.",Alice,7,
,,,Bob,7,accept
