alice_gain,bob_gain,message,player,round,decision
80.0,20.0,"Let's start with a fair split, we can negotiate from here",Alice,1,
,,,Bob,1,reject
40.0,60.0,"You're starting high, I'll meet you in the middle",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Meet me in the middle, let's compromise",Alice,3,
,,,Bob,3,reject
45.0,55.0,"You're getting closer, but I still want more",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Let's call it a draw, 50-50 split",Alice,5,
,,,Bob,5,reject
20.0,80.0,"I'm taking a firmer stance, meet me at 80-20",Bob,6,
,,,Alice,6,reject
30.0,70.0,"I'll give you a bigger share, but I need something in return",Alice,7,
,,,Bob,7,reject
15.0,85.0,"I'm not budging, take it or leave it",Bob,8,
,,,Alice,8,reject
25.0,75.0,"I'll give you a bigger share, but I need a fair deal",Alice,9,
,,,Bob,9,accept
