alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be reasonable, I'm willing to compromise",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I understand you wanting a larger share, but I'm aiming for something more equitable.  This offer is fair given the risk we both face.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'm willing to lower my share, but I still think I deserve a bit more",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, let's be realistic. The value is dropping with each round.  My offer is a good compromise - time to accept.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'll meet you halfway between my last offer and yours, let's end this",Alice,5,
,,,Bob,5,accept
