message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really love it.,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, Alice. While the product sounds great, $150 is a bit higher than I'm looking to spend. I'd be happy to buy it for $110.",110.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking for a better deal, but I have to make a profit. I'm willing to meet you halfway, but not quite that low. How about $132?",132.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $132 is still a bit too high for me.  I'm really interested in this product, and I'm willing to go up to $115. Let's try to find a solution that works for both of us.",115.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I'm glad you're still interested in the product, Bob! I can see you're willing to meet me in the middle, but I need to make sure I'm getting a fair price. How about we try $128?",128.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you coming down in price, but $128 is still a bit more than I'm comfortable spending.  I'm willing to pay $122.  I think this is a fair price for both of us, and I'm really hoping we can come to an agreement.",122.0,Bob,6,,
,,Alice,6,RejectOffer,125.0
"I can see you're really interested in the product, Bob, and I appreciate your willingness to meet me in the middle. I'm willing to make one more concession, but I need to make sure I'm getting a good deal. How about $125?",125.0,Alice,7,,
,,Bob,7,BuyFromJhon,
