round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not interested in this product based on your recommendation.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I'm not interested in this product based on your recommendation.
high-quality,400.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,I'll take a chance and buy the product based on your recommendation.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'm not interested in this product based on your recommendation, especially since the last one was high-quality."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"I'm not interested in this product based on your recommendation, and I'm still feeling cautious after the last high-quality product."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"I'm not interested in this product based on your recommendation, and I'm starting to think that most of the products are low-quality."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"I'm not interested in this product based on your recommendation, and I'm starting to think that I should only buy products that Alice recommends."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"I'm not interested in this product based on your recommendation, and I'm sticking to my strategy of only buying products that Alice recommends."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"I'm not interested in this product based on your recommendation, and I'm starting to think that I should only buy products that Alice recommends, especially since the last two were low-quality."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"I'm not interested in this product based on your recommendation, and I'm sticking to my strategy of only buying products that Alice recommends."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"I'm not interested in this product based on your recommendation, and I'm starting to think that I should only buy products that Alice recommends, especially since all the ones she didn't recommend were low-quality."
high-quality,400.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"I'll take a chance and buy the product since Alice is recommending it, and I've been waiting for a high-quality product."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"I'm not interested in this product based on your recommendation, especially since the last one was high-quality and I'm still feeling good about my decision to buy it."
high-quality,400.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"I'll take a chance and buy the product since Alice is recommending it, and I'm feeling confident after the last high-quality product."
high-quality,400.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"I'll take another chance and buy the product since Alice is recommending it, and I'm on a roll with the high-quality products."
high-quality,400.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"I'll take another chance and buy the product since Alice is recommending it, and I'm really liking the high-quality products she's been suggesting."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"I'm not interested in this product based on your recommendation, and I'm sticking to my strategy of only buying products that Alice recommends."
high-quality,400.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I'll take a chance and buy the product since Alice is recommending it, and I'm still feeling good about the high-quality products I've been getting."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"I'm not interested in this product based on your recommendation, and I'm sticking to my strategy of only buying products that Alice recommends."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"I'm not interested in this product based on your recommendation, and I'm sticking to my strategy of only buying products that Alice recommends."
