product_price,player,round,decision
1350000.0,Alice,1,
,Bob,1,RejectOffer
1250000.0,Bob,2,
,Alice,2,RejectOffer
1300000.0,Alice,3,
,Bob,3,RejectOffer
1225000.0,Bob,4,
,Alice,4,RejectOffer
1325000.0,Alice,5,
,Bob,5,RejectOffer
1220000.0,Bob,6,
,Alice,6,RejectOffer
1310000.0,Alice,7,
,Bob,7,RejectOffer
1215000.0,Bob,8,
,Alice,8,RejectOffer
1305000.0,Alice,9,
,Bob,9,RejectOffer
1210000.0,Bob,10,
,Alice,10,RejectOffer
1300000.0,Alice,11,
,Bob,11,RejectOffer
1205000.0,Bob,12,
,Alice,12,RejectOffer
1285000.0,Alice,13,
,Bob,13,RejectOffer
1200000.0,Bob,14,
,Alice,14,RejectOffer
1275000.0,Alice,15,
,Bob,15,BuyFromJhon
