alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's make a deal! I take $60, you take $40. It's a good offer for you to start with.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's split it more fairly, I think I deserve a bit more.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I understand you want a fair share, but remember time is working against me. I'll take $55, you take $45.  This is my final offer.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"You said that was your final offer, but I'm not buying it. Time is on my side.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Okay, Bob. Let's stop wasting time.  We'll split it 50/50. Take it or leave it. This is truly my final offer.",Alice,5,
,,,Bob,5,reject
40.0,60.0,You should have taken my previous offers. Now it's my turn to be firm. 60/40 is the new deal.,Bob,6,
,,,Alice,6,accept
