alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and start with a reasonable split,Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's try a bit more in my favor,Bob,2,
,,,Alice,2,reject
57.5,42.5,Meet me in the middle of our previous offers,Alice,3,
,,,Bob,3,reject
48.0,52.0,"A bit more to me, considering inflation is on my side",Bob,4,
,,,Alice,4,reject
56.0,44.0,"I'm willing to compromise, but don't push me too far",Alice,5,
,,,Bob,5,reject
49.0,51.0,"Inflation is taking its toll, I'm being generous",Bob,6,
,,,Alice,6,accept
