alice_gain,bob_gain,message,player,round,decision
100.0,0.0,Let's start with a generous offer. Accept and we can end the game early!,Alice,1,
,,,Bob,1,reject
50.0,50.0,"Meet me halfway, let's split it",Bob,2,
,,,Alice,2,reject
80.0,20.0,"Take the low offer, it's still better than nothing!",Alice,3,
,,,Bob,3,reject
30.0,70.0,"I'll take a slightly bigger share, but still be reasonable",Bob,4,
,,,Alice,4,reject
40.0,60.0,"I'm willing to give you a bigger share, but I still need to get something!",Alice,5,
,,,Bob,5,reject
15.0,85.0,"I'll take a bigger share, but I'm willing to give you a small consolation",Bob,6,
,,,Alice,6,reject
20.0,80.0,"I'll give you most of it, but I'm not going to get nothing!",Alice,7,
,,,Bob,7,reject
10.0,90.0,"I'm not budging, you'll have to make a better offer",Bob,8,
,,,Alice,8,reject
10.0,90.0,"I'll give you almost everything, but I need something!",Alice,9,
,,,Bob,9,reject
5.0,95.0,"I'm getting desperate, but I'm not giving up yet",Bob,10,
,,,Alice,10,reject
5.0,95.0,"I'll give you almost everything, it's almost over!",Alice,11,
,,,Bob,11,reject
1.0,99.0,"Last chance, take it or leave it",Bob,12,
,,,Alice,12,reject
