message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible opportunity to purchase a unique and valuable product. I believe it's a game-changer, and I think you'll love it. I'm willing to sell it to you for $15000. What do you think?",15000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $12000. I believe that's a fair price considering the market value of similar products. Can you consider my offer?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, Bob. However, $12000 is a bit lower than I was hoping for. I'm willing to meet you halfway, but I need to make sure I'm getting a fair price. I'm willing to sell it to you for $14000. What do you think?",14000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, Alice. However, I'm still a bit hesitant to go above $12000. Could you consider a price of $13500? I think that's a fair compromise considering the value I'll get from the product.",13500.0,Bob,4,
,,Alice,4,RejectOffer
"I understand you're looking for a compromise, Bob. However, I still think $13500 is a bit low considering the product's value. I'm willing to make another concession, but I need to get closer to my target price. I'm willing to sell it to you for $14500. What do you think?",14500.0,Alice,5,
,,Bob,5,RejectOffer
"I understand that you're trying to get closer to your target price, Alice, but I'm still not comfortable going above $13500. I'm willing to meet you halfway again, but I think $14000 is the maximum I can go. Can you consider that?",14000.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your willingness to meet me halfway again, Bob. However, I'm not quite ready to settle for $14000. I'm willing to make one more concession, but I need to get closer to my target price. I'm willing to sell it to you for $14750. What do you think?",14750.0,Alice,7,
,,Bob,7,RejectOffer
"I understand that you're trying to get closer to your target price, Alice, but I'm still not comfortable going above $14000. I'm willing to make a final offer of $13750. I think this is a fair compromise considering the value I'll get from the product. Can you consider it?",13750.0,Bob,8,
,,Alice,8,RejectOffer
"I appreciate your persistence, Bob, but I'm starting to feel like we're getting close to a deal. I'm willing to make one last concession, but I need to get closer to my target price. I'm willing to sell it to you for $14250. This is my final offer, and I'm not willing to go any lower. What do you think?",14250.0,Alice,9,
,,Bob,9,RejectOffer
"I appreciate your persistence, Alice, but I'm not willing to go above $13750. I think this is a fair price considering the value I'll get from the product. I'm willing to walk away if we can't come to an agreement at this price. I'm not willing to go any higher.",13750.0,Bob,10,
,,Alice,10,RejectOffer
