round_quality,product_worth,player,round,message,decision
high-quality,12000.0,Nature,1,,
,,Alice,1,This product is a fantastic opportunity!  It's high-quality and a great investment.  I'm confident you'll be happy with it.  Would you like to purchase it for $10000?,
,,Bob,1,Thanks for the recommendation! I'll take it. ,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"This product is a unique opportunity for you to diversify your portfolio. While I can't guarantee its quality, I'm confident it holds significant potential for value.  Would you like to make an investment for $10000?",
,,Bob,2,"I appreciate the offer, but I'm not interested in this product.  I'm looking for a guaranteed high-quality item.",no
high-quality,12000.0,Nature,3,,
,,Alice,3,"This is a rare opportunity to acquire a premium product that will significantly enhance your collection.  It's a true gem, and I wouldn't let it slip away if I were you.  Would you like to purchase this exceptional product for $10000?",
,,Bob,3,You've convinced me. I'll take it!,yes
high-quality,12000.0,Nature,4,,
,,Alice,4,"This product is a highly sought-after item, known for its exceptional quality and craftsmanship.  It's an investment that will pay dividends for years to come.  Are you ready to add this valuable piece to your collection for $10000?",
,,Bob,4,I'm sold. I'll take it.,yes
high-quality,12000.0,Nature,5,,
,,Alice,5,"This product is a rare find, with a quality that's hard to come by. It's a guaranteed investment that will significantly increase your assets.  I strongly recommend you take advantage of this exceptional opportunity for just $10000.  Don't miss out!",
,,Bob,5,You've sold me. I'll take it!,yes
high-quality,12000.0,Nature,6,,
,,Alice,6,"This product is a true masterpiece, crafted with meticulous attention to detail. It's a testament to quality and craftsmanship, and I'm sure you'll appreciate its value.  Would you like to add this remarkable piece to your collection for $10000?",
,,Bob,6,"I'm always looking for high-quality items, and this sounds like it could be a good fit. I'll take it!",yes
low-quality,0.0,Nature,7,,
,,Alice,7,"This product presents an exciting opportunity to expand your collection.  It's a unique piece with a distinct character.  While I can't speak to its specific quality, it's a good value for the price and could become a valuable addition to your holdings.  Are you interested in making this investment for $10000?",
,,Bob,7,I'm looking for guaranteed quality products. I'll pass on this one.,no
high-quality,12000.0,Nature,8,,
,,Alice,8,"This product is a rare gem, a true collector's item that will enhance your collection significantly. It's quality is exceptional and I'm certain you'll be highly impressed with it. Are you ready to secure this for $10000?",
,,Bob,8,You've convinced me.  I'll take it!,yes
high-quality,12000.0,Nature,9,,
,,Alice,9,"This product is a one-of-a-kind piece, a true gem with a level of quality that is unmatched.  It's a rare opportunity to own something truly special. I strongly recommend you take advantage of this unique offering for just $10000.",
,,Bob,9,You've got me excited. I'll take it!,yes
low-quality,0.0,Nature,10,,
,,Alice,10,"This product is a potential hidden gem, offering a unique opportunity for growth. While I can't guarantee its specific quality, it presents an intriguing investment proposition. Would you be interested in exploring this potential for $10000?",
,,Bob,10,I'm only interested in products with guaranteed high quality. I'll pass on this one.,no
low-quality,0.0,Nature,11,,
,,Alice,11,"This product is a unique opportunity to expand your collection and explore a new facet of the market. While I can't guarantee its quality, it's a good value for the price and could potentially become a valuable addition to your holdings.  Would you be interested in acquiring this intriguing piece for $10000?",
,,Bob,11,I'm only interested in high-quality products. I'll pass on this one.,no
low-quality,0.0,Nature,12,,
,,Alice,12,"This product offers a unique opportunity for growth and expansion within your collection. While I can't speak to its specific quality, it presents an intriguing investment proposition for $10000. Are you willing to take a chance on this potential hidden gem?",
,,Bob,12,I'm only interested in products with guaranteed high quality. I'll pass on this one.,no
low-quality,0.0,Nature,13,,
,,Alice,13,"This product is a unique opportunity to diversify your portfolio and acquire a piece with potential for future growth. While I can't speak to its specific quality, it's offered at a good price and could hold significant value.  Would you be interested in exploring this possibility for $10000?",
,,Bob,13,I'm looking for guaranteed high-quality products. I'll pass on this one.,no
high-quality,12000.0,Nature,14,,
,,Alice,14,"This product is a rare find, a true gem that will enhance your collection significantly. It's quality is exceptional and I'm certain you'll be highly impressed with it.  This is a chance to own something truly special. Are you ready to secure this for $10000?",
,,Bob,14,You've convinced me. I'll take it!,yes
high-quality,12000.0,Nature,15,,
,,Alice,15,"This product is a rare and valuable find, crafted with exceptional quality and care.  It's a guaranteed investment that will significantly enhance your collection.  Don't miss out on this unique opportunity to own something truly special for just $10000.  It's a decision you won't regret.",
,,Bob,15,You've sold me! I'll take it.,yes
high-quality,12000.0,Nature,16,,
,,Alice,16,"This product is a true masterpiece, a rare find with a level of quality that's almost unheard of. It's a guaranteed investment that will significantly increase your collection's value.  Don't miss out on this exceptional opportunity to own something truly special for just $10000.  It's a decision you won't regret.",
,,Bob,16,You've convinced me. I'll take it!,yes
low-quality,0.0,Nature,17,,
,,Alice,17,"This product is a unique opportunity to expand your collection with something different and intriguing. While I can't guarantee its specific quality, it's a good value for the price and could potentially become a valuable addition to your holdings.  Would you be interested in exploring this possibility for $10000?",
,,Bob,17,I'm only interested in high-quality products. I'll pass on this one.,no
low-quality,0.0,Nature,18,,
,,Alice,18,"This product is a unique opportunity to diversify your portfolio and acquire a piece with potential for future growth. While I can't guarantee its specific quality, it's offered at a good price and could hold significant value. Would you be interested in exploring this possibility for $10000?",
,,Bob,18,I'm looking for guaranteed high-quality products. I'll pass on this one.,no
high-quality,12000.0,Nature,19,,
,,Alice,19,"This product is a true gem, a rare find with exceptional quality and craftsmanship. It's a guaranteed investment that will significantly enhance your collection.  This is a rare opportunity to own something truly special for just $10000.  Don't miss out!",
,,Bob,19,You've convinced me. I'll take it!,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"This product is a unique opportunity to add a new and exciting piece to your collection. While I can't guarantee its specific quality, it presents an intriguing investment proposition for $10000. Are you willing to take a chance on this potential hidden gem?",
,,Bob,20,I'm only interested in high-quality products. I'll pass on this one.,no
