alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair split, I'll take 60 and you can have 40.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's try for a 50/50 split, it's a good starting point",Bob,2,
,,,Alice,2,reject
70.0,30.0,"I'm willing to compromise, but I think I deserve a bit more. I'll take 70 and you can have 30.",Alice,3,
,,,Bob,3,reject
55.0,45.0,"I'm willing to give you a bit more, but I think I should get a better deal. This is my best offer so far",Bob,4,
,,,Alice,4,reject
80.0,20.0,"I'm getting desperate, but I still think I deserve a bigger share. I'll take 80 and you can have 20.",Alice,5,
,,,Bob,5,reject
65.0,35.0,"I'm not getting any younger, I'll give you a slightly better deal, but I'm not going to give up yet",Bob,6,
,,,Alice,6,reject
90.0,10.0,"I'm running out of time, but I'm not going to give up. I'll take 90 and you can have 10.",Alice,7,
,,,Bob,7,reject
70.0,30.0,"I'm not going to give up either, I'll give you a slightly better deal, but I'm not going to get taken advantage of",Bob,8,
,,,Alice,8,accept
