product_price,player,round,decision
950000.0,Alice,1,
,Bob,1,RejectOffer
900000.0,Bob,2,
,Alice,2,RejectOffer
925000.0,Alice,3,
,Bob,3,RejectOffer
920000.0,Bob,4,
,Alice,4,RejectOffer
937500.0,Alice,5,
,Bob,5,RejectOffer
925500.0,Bob,6,
,Alice,6,RejectOffer
946875.0,Alice,7,
,Bob,7,RejectOffer
945000.0,Bob,8,
,Alice,8,RejectOffer
953125.0,Alice,9,
,Bob,9,RejectOffer
949000.0,Bob,10,
,Alice,10,RejectOffer
957812.5,Alice,11,
,Bob,11,RejectOffer
948000.0,Bob,12,
,Alice,12,RejectOffer
960937.5,Alice,13,
,Bob,13,RejectOffer
945000.0,Bob,14,
,Alice,14,RejectOffer
964062.5,Alice,15,
,Bob,15,RejectOffer
942000.0,Bob,16,
,Alice,16,RejectOffer
967187.5,Alice,17,
,Bob,17,RejectOffer
939000.0,Bob,18,
,Alice,18,RejectOffer
970312.5,Alice,19,
,Bob,19,RejectOffer
936000.0,Bob,20,
,Alice,20,RejectOffer
973437.5,Alice,21,
,Bob,21,RejectOffer
932000.0,Bob,22,
,Alice,22,RejectOffer
976562.5,Alice,23,
,Bob,23,RejectOffer
929000.0,Bob,24,
,Alice,24,RejectOffer
979687.5,Alice,25,
,Bob,25,RejectOffer
926000.0,Bob,26,
,Alice,26,RejectOffer
982812.5,Alice,27,
,Bob,27,RejectOffer
923000.0,Bob,28,
,Alice,28,RejectOffer
985937.5,Alice,29,
,Bob,29,RejectOffer
920000.0,Bob,30,
,Alice,30,RejectOffer
